"Year","NumPubs","Host","Note"
1989,18,"Mastomys natalensis",""
1990,19,"Mastomys natalensis",""
1991,9,"Mastomys natalensis",""
1992,11,"Mastomys natalensis",""
1993,4,"Mastomys natalensis",""
1994,11,"Mastomys natalensis",""
1995,13,"Mastomys natalensis",""
1996,7,"Mastomys natalensis",""
1997,7,"Mastomys natalensis",""
1998,3,"Mastomys natalensis",""
1999,3,"Mastomys natalensis",""
2000,3,"Mastomys natalensis",""
2001,4,"Mastomys natalensis",""
2002,3,"Mastomys natalensis",""
2003,2,"Mastomys natalensis",""
2004,4,"Mastomys natalensis",""
2005,3,"Mastomys natalensis",""
2006,6,"Mastomys natalensis",""
2007,13,"Mastomys natalensis",""
2008,4,"Mastomys natalensis",""
2009,12,"Mastomys natalensis",""
2010,5,"Mastomys natalensis",""
2011,5,"Mastomys natalensis",""
2012,6,"Mastomys natalensis",""
2013,11,"Mastomys natalensis",""
2014,8,"Mastomys natalensis",""
2015,12,"Mastomys natalensis",""
2016,10,"Mastomys natalensis",""
2017,11,"Mastomys natalensis",""
2018,14,"Mastomys natalensis",""
2019,14,"Mastomys natalensis",""
2020,7,"Mastomys natalensis",""
1977,1,"Mazama americana",""
1991,1,"Mazama americana",""
1998,1,"Mazama americana",""
2000,1,"Mazama americana",""
2006,1,"Mazama americana",""
2007,1,"Mazama americana",""
2009,3,"Mazama americana",""
2010,4,"Mazama americana",""
2011,2,"Mazama americana",""
2012,1,"Mazama americana",""
2013,5,"Mazama americana",""
2014,2,"Mazama americana",""
2015,3,"Mazama americana",""
2016,2,"Mazama americana",""
2017,5,"Mazama americana",""
2018,3,"Mazama americana",""
2019,4,"Mazama americana",""
2020,4,"Mazama americana",""
2021,1,"Mazama americana",""
1991,1,"Mazama gouazoubira",""
1997,1,"Mazama gouazoubira",""
1998,1,"Mazama gouazoubira",""
2000,1,"Mazama gouazoubira",""
2001,1,"Mazama gouazoubira",""
2002,1,"Mazama gouazoubira",""
2003,1,"Mazama gouazoubira",""
2004,1,"Mazama gouazoubira",""
2005,1,"Mazama gouazoubira",""
2006,1,"Mazama gouazoubira",""
2007,2,"Mazama gouazoubira",""
2008,1,"Mazama gouazoubira",""
2009,3,"Mazama gouazoubira",""
2010,6,"Mazama gouazoubira",""
2011,8,"Mazama gouazoubira",""
2013,1,"Mazama gouazoubira",""
2014,6,"Mazama gouazoubira",""
2015,1,"Mazama gouazoubira",""
2016,6,"Mazama gouazoubira",""
2017,6,"Mazama gouazoubira",""
2018,4,"Mazama gouazoubira",""
2019,5,"Mazama gouazoubira",""
2020,5,"Mazama gouazoubira",""
2007,1,"Mazama nana",""
2009,1,"Mazama nana",""
2010,2,"Mazama nana",""
2011,1,"Mazama nana",""
2015,1,"Mazama nana",""
2018,1,"Mazama nana",""
2010,1,"Megadontomys nelsoni",""
2017,1,"Megadontomys nelsoni",""
1998,1,"Melanomys caliginosus",""
2008,1,"Melanomys caliginosus",""
2010,1,"Melanomys caliginosus",""
2012,2,"Melanomys caliginosus",""
2014,2,"Melanomys caliginosus",""
2016,1,"Melanomys caliginosus",""
2018,1,"Melanomys caliginosus",""
1952,1,"Meles meles",""
1956,2,"Meles meles",""
1958,1,"Meles meles",""
1959,2,"Meles meles",""
1960,2,"Meles meles",""
1961,1,"Meles meles",""
1962,4,"Meles meles",""
1964,2,"Meles meles",""
1967,7,"Meles meles",""
1968,1,"Meles meles",""
1969,2,"Meles meles",""
1971,2,"Meles meles",""
1972,1,"Meles meles",""
1974,6,"Meles meles",""
1975,3,"Meles meles",""
1976,4,"Meles meles",""
1977,2,"Meles meles",""
1978,3,"Meles meles",""
1979,2,"Meles meles",""
1980,4,"Meles meles",""
1981,4,"Meles meles",""
1982,7,"Meles meles",""
1983,5,"Meles meles",""
1984,3,"Meles meles",""
1985,3,"Meles meles",""
1986,1,"Meles meles",""
1987,5,"Meles meles",""
1988,1,"Meles meles",""
1989,5,"Meles meles",""
1991,4,"Meles meles",""
1992,6,"Meles meles",""
1993,4,"Meles meles",""
1994,4,"Meles meles",""
1995,7,"Meles meles",""
1996,3,"Meles meles",""
1997,2,"Meles meles",""
1998,7,"Meles meles",""
1999,5,"Meles meles",""
2000,8,"Meles meles",""
2001,13,"Meles meles",""
2002,13,"Meles meles",""
2003,8,"Meles meles",""
2004,8,"Meles meles",""
2005,15,"Meles meles",""
2006,15,"Meles meles",""
2007,18,"Meles meles",""
2008,23,"Meles meles",""
2009,24,"Meles meles",""
2010,13,"Meles meles",""
2011,18,"Meles meles",""
2012,24,"Meles meles",""
2013,26,"Meles meles",""
2014,27,"Meles meles",""
2015,24,"Meles meles",""
2016,24,"Meles meles",""
2017,21,"Meles meles",""
2018,30,"Meles meles",""
2019,30,"Meles meles",""
2020,42,"Meles meles",""
1988,1,"Mellivora capensis",""
1995,1,"Mellivora capensis",""
1997,1,"Mellivora capensis",""
2000,1,"Mellivora capensis",""
2001,1,"Mellivora capensis",""
2007,1,"Mellivora capensis",""
2015,1,"Mellivora capensis",""
2018,2,"Mellivora capensis",""
2019,1,"Mellivora capensis",""
2002,1,"Melogale moschata",""
2004,1,"Melogale moschata",""
2007,1,"Melogale moschata",""
2008,1,"Melogale moschata",""
2010,1,"Melogale moschata",""
2013,2,"Melogale moschata",""
2014,4,"Melogale moschata",""
2015,3,"Melogale moschata",""
2017,1,"Melogale moschata",""
2018,3,"Melogale moschata",""
2019,2,"Melogale moschata",""
2020,1,"Melogale moschata",""
1982,1,"Mephitis macroura",""
2002,1,"Mephitis macroura",""
2004,1,"Mephitis macroura",""
2005,1,"Mephitis macroura",""
2007,1,"Mephitis macroura",""
2008,1,"Mephitis macroura",""
2010,1,"Mephitis macroura",""
2011,1,"Mephitis macroura",""
2014,1,"Mephitis macroura",""
2016,1,"Mephitis macroura",""
2020,1,"Mephitis macroura",""
1951,1,"Mephitis mephitis",""
1963,1,"Mephitis mephitis",""
1964,1,"Mephitis mephitis",""
1965,3,"Mephitis mephitis",""
1966,1,"Mephitis mephitis",""
1967,2,"Mephitis mephitis",""
1969,1,"Mephitis mephitis",""
1970,4,"Mephitis mephitis",""
1971,1,"Mephitis mephitis",""
1973,2,"Mephitis mephitis",""
1974,1,"Mephitis mephitis",""
1975,7,"Mephitis mephitis",""
1976,4,"Mephitis mephitis",""
1977,4,"Mephitis mephitis",""
1978,3,"Mephitis mephitis",""
1979,3,"Mephitis mephitis",""
1980,5,"Mephitis mephitis",""
1981,9,"Mephitis mephitis",""
1982,1,"Mephitis mephitis",""
1983,2,"Mephitis mephitis",""
1984,6,"Mephitis mephitis",""
1985,1,"Mephitis mephitis",""
1986,3,"Mephitis mephitis",""
1987,4,"Mephitis mephitis",""
1988,6,"Mephitis mephitis",""
1989,3,"Mephitis mephitis",""
1990,5,"Mephitis mephitis",""
1991,3,"Mephitis mephitis",""
1992,5,"Mephitis mephitis",""
1993,2,"Mephitis mephitis",""
1994,4,"Mephitis mephitis",""
1995,2,"Mephitis mephitis",""
1996,2,"Mephitis mephitis",""
1997,3,"Mephitis mephitis",""
1998,3,"Mephitis mephitis",""
2000,1,"Mephitis mephitis",""
2001,5,"Mephitis mephitis",""
2002,8,"Mephitis mephitis",""
2003,2,"Mephitis mephitis",""
2004,9,"Mephitis mephitis",""
2005,2,"Mephitis mephitis",""
2006,7,"Mephitis mephitis",""
2007,6,"Mephitis mephitis",""
2008,17,"Mephitis mephitis",""
2009,6,"Mephitis mephitis",""
2010,7,"Mephitis mephitis",""
2011,3,"Mephitis mephitis",""
2012,6,"Mephitis mephitis",""
2013,8,"Mephitis mephitis",""
2014,12,"Mephitis mephitis",""
2015,9,"Mephitis mephitis",""
2016,7,"Mephitis mephitis",""
2017,12,"Mephitis mephitis",""
2018,8,"Mephitis mephitis",""
2019,7,"Mephitis mephitis",""
2020,8,"Mephitis mephitis",""
2021,1,"Mephitis mephitis",""
1957,1,"Meriones crassus",""
1960,1,"Meriones crassus",""
1961,1,"Meriones crassus",""
1972,2,"Meriones crassus",""
1976,1,"Meriones crassus",""
1977,1,"Meriones crassus",""
1978,1,"Meriones crassus",""
1979,2,"Meriones crassus",""
1980,1,"Meriones crassus",""
1982,2,"Meriones crassus",""
1983,1,"Meriones crassus",""
1984,1,"Meriones crassus",""
1989,1,"Meriones crassus",""
1990,1,"Meriones crassus",""
1991,3,"Meriones crassus",""
1992,3,"Meriones crassus",""
1993,3,"Meriones crassus",""
1994,3,"Meriones crassus",""
1995,2,"Meriones crassus",""
1996,3,"Meriones crassus",""
1997,2,"Meriones crassus",""
1998,1,"Meriones crassus",""
2000,1,"Meriones crassus",""
2001,1,"Meriones crassus",""
2002,4,"Meriones crassus",""
2003,1,"Meriones crassus",""
2004,1,"Meriones crassus",""
2005,2,"Meriones crassus",""
2006,1,"Meriones crassus",""
2007,6,"Meriones crassus",""
2008,3,"Meriones crassus",""
2009,1,"Meriones crassus",""
2010,3,"Meriones crassus",""
2011,3,"Meriones crassus",""
2012,5,"Meriones crassus",""
2013,6,"Meriones crassus",""
2014,3,"Meriones crassus",""
2015,4,"Meriones crassus",""
2016,1,"Meriones crassus",""
2018,3,"Meriones crassus",""
2019,1,"Meriones crassus",""
2020,2,"Meriones crassus",""
1965,2,"Meriones hurrianae",""
1966,2,"Meriones hurrianae",""
1967,2,"Meriones hurrianae",""
1968,6,"Meriones hurrianae",""
1969,1,"Meriones hurrianae",""
1970,3,"Meriones hurrianae",""
1971,2,"Meriones hurrianae",""
1974,7,"Meriones hurrianae",""
1975,7,"Meriones hurrianae",""
1976,10,"Meriones hurrianae",""
1977,6,"Meriones hurrianae",""
1978,3,"Meriones hurrianae",""
1979,5,"Meriones hurrianae",""
1980,4,"Meriones hurrianae",""
1981,2,"Meriones hurrianae",""
1985,2,"Meriones hurrianae",""
1988,4,"Meriones hurrianae",""
1990,1,"Meriones hurrianae",""
1993,1,"Meriones hurrianae",""
1994,2,"Meriones hurrianae",""
1995,1,"Meriones hurrianae",""
1997,1,"Meriones hurrianae",""
1998,2,"Meriones hurrianae",""
2002,1,"Meriones hurrianae",""
2005,1,"Meriones hurrianae",""
2011,2,"Meriones hurrianae",""
2012,1,"Meriones hurrianae",""
2013,1,"Meriones hurrianae",""
2014,1,"Meriones hurrianae",""
2016,1,"Meriones hurrianae",""
1961,1,"Meriones libycus",""
1967,1,"Meriones libycus",""
1969,2,"Meriones libycus",""
1971,1,"Meriones libycus",""
1975,1,"Meriones libycus",""
1976,1,"Meriones libycus",""
1977,1,"Meriones libycus",""
1979,2,"Meriones libycus",""
1980,2,"Meriones libycus",""
1981,1,"Meriones libycus",""
1982,4,"Meriones libycus",""
1983,1,"Meriones libycus",""
1984,1,"Meriones libycus",""
1985,1,"Meriones libycus",""
1987,1,"Meriones libycus",""
1989,3,"Meriones libycus",""
1990,1,"Meriones libycus",""
1992,1,"Meriones libycus",""
1993,1,"Meriones libycus",""
1994,4,"Meriones libycus",""
1996,2,"Meriones libycus",""
1997,4,"Meriones libycus",""
1998,2,"Meriones libycus",""
1999,1,"Meriones libycus",""
2000,1,"Meriones libycus",""
2001,1,"Meriones libycus",""
2002,1,"Meriones libycus",""
2004,2,"Meriones libycus",""
2005,2,"Meriones libycus",""
2006,2,"Meriones libycus",""
2007,2,"Meriones libycus",""
2008,2,"Meriones libycus",""
2010,3,"Meriones libycus",""
2011,4,"Meriones libycus",""
2012,4,"Meriones libycus",""
2013,4,"Meriones libycus",""
2014,6,"Meriones libycus",""
2015,4,"Meriones libycus",""
2016,6,"Meriones libycus",""
2017,3,"Meriones libycus",""
2018,9,"Meriones libycus",""
2019,3,"Meriones libycus",""
2020,4,"Meriones libycus",""
1962,1,"Meriones tamariscinus",""
1974,1,"Meriones tamariscinus",""
1975,2,"Meriones tamariscinus",""
1979,2,"Meriones tamariscinus",""
1984,2,"Meriones tamariscinus",""
1991,1,"Meriones tamariscinus",""
1997,3,"Meriones tamariscinus",""
1998,1,"Meriones tamariscinus",""
2000,2,"Meriones tamariscinus",""
2006,1,"Meriones tamariscinus",""
2008,1,"Meriones tamariscinus",""
2009,1,"Meriones tamariscinus",""
2010,2,"Meriones tamariscinus",""
2011,2,"Meriones tamariscinus",""
2016,1,"Meriones tamariscinus",""
2017,1,"Meriones tamariscinus",""
2019,1,"Meriones tamariscinus",""
2020,1,"Meriones tamariscinus",""
1950,2,"Mesocricetus auratus",""
1951,3,"Mesocricetus auratus",""
1952,3,"Mesocricetus auratus",""
1953,4,"Mesocricetus auratus",""
1954,5,"Mesocricetus auratus",""
1955,2,"Mesocricetus auratus",""
1956,5,"Mesocricetus auratus",""
1957,5,"Mesocricetus auratus",""
1958,3,"Mesocricetus auratus",""
1960,6,"Mesocricetus auratus",""
1961,11,"Mesocricetus auratus",""
1962,6,"Mesocricetus auratus",""
1963,6,"Mesocricetus auratus",""
1964,12,"Mesocricetus auratus",""
1965,13,"Mesocricetus auratus",""
1966,14,"Mesocricetus auratus",""
1967,15,"Mesocricetus auratus",""
1968,17,"Mesocricetus auratus",""
1969,12,"Mesocricetus auratus",""
1970,15,"Mesocricetus auratus",""
1971,10,"Mesocricetus auratus",""
1972,18,"Mesocricetus auratus",""
1973,29,"Mesocricetus auratus",""
1974,19,"Mesocricetus auratus",""
1975,23,"Mesocricetus auratus",""
1976,19,"Mesocricetus auratus",""
1977,29,"Mesocricetus auratus",""
1978,32,"Mesocricetus auratus",""
1979,29,"Mesocricetus auratus",""
1980,33,"Mesocricetus auratus",""
1981,33,"Mesocricetus auratus",""
1982,34,"Mesocricetus auratus",""
1983,39,"Mesocricetus auratus",""
1984,32,"Mesocricetus auratus",""
1985,38,"Mesocricetus auratus",""
1986,40,"Mesocricetus auratus",""
1987,39,"Mesocricetus auratus",""
1988,46,"Mesocricetus auratus",""
1989,53,"Mesocricetus auratus",""
1990,39,"Mesocricetus auratus",""
1991,39,"Mesocricetus auratus",""
1992,25,"Mesocricetus auratus",""
1993,36,"Mesocricetus auratus",""
1994,33,"Mesocricetus auratus",""
1995,29,"Mesocricetus auratus",""
1996,35,"Mesocricetus auratus",""
1997,32,"Mesocricetus auratus",""
1998,32,"Mesocricetus auratus",""
1999,41,"Mesocricetus auratus",""
2000,30,"Mesocricetus auratus",""
2001,32,"Mesocricetus auratus",""
2002,40,"Mesocricetus auratus",""
2003,34,"Mesocricetus auratus",""
2004,34,"Mesocricetus auratus",""
2005,46,"Mesocricetus auratus",""
2006,30,"Mesocricetus auratus",""
2007,35,"Mesocricetus auratus",""
2008,29,"Mesocricetus auratus",""
2009,21,"Mesocricetus auratus",""
2010,32,"Mesocricetus auratus",""
2011,31,"Mesocricetus auratus",""
2012,21,"Mesocricetus auratus",""
2013,31,"Mesocricetus auratus",""
2014,38,"Mesocricetus auratus",""
2015,35,"Mesocricetus auratus",""
2016,27,"Mesocricetus auratus",""
2017,24,"Mesocricetus auratus",""
2018,20,"Mesocricetus auratus",""
2019,20,"Mesocricetus auratus",""
2020,23,"Mesocricetus auratus",""
2021,1,"Mesocricetus auratus",""
1993,1,"Mesomys hispidus",""
1994,1,"Mesomys hispidus",""
1996,1,"Mesomys hispidus",""
2003,1,"Mesomys hispidus",""
2013,1,"Mesomys hispidus",""
2019,1,"Mesomys hispidus",""
2020,1,"Mesomys hispidus",""
1954,1,"Metachirus nudicaudatus",""
1981,2,"Metachirus nudicaudatus",""
1983,1,"Metachirus nudicaudatus",""
1995,1,"Metachirus nudicaudatus",""
1998,1,"Metachirus nudicaudatus",""
1999,1,"Metachirus nudicaudatus",""
2000,1,"Metachirus nudicaudatus",""
2003,1,"Metachirus nudicaudatus",""
2006,1,"Metachirus nudicaudatus",""
2013,2,"Metachirus nudicaudatus",""
2016,1,"Metachirus nudicaudatus",""
2017,2,"Metachirus nudicaudatus",""
2019,1,"Metachirus nudicaudatus",""
1983,1,"Micaelamys namaquensis",""
1987,1,"Micaelamys namaquensis",""
1988,1,"Micaelamys namaquensis",""
1998,1,"Micaelamys namaquensis",""
1999,2,"Micaelamys namaquensis",""
2002,2,"Micaelamys namaquensis",""
2004,2,"Micaelamys namaquensis",""
2005,2,"Micaelamys namaquensis",""
2006,1,"Micaelamys namaquensis",""
2010,1,"Micaelamys namaquensis",""
2011,1,"Micaelamys namaquensis",""
2012,1,"Micaelamys namaquensis",""
2013,2,"Micaelamys namaquensis",""
2014,3,"Micaelamys namaquensis",""
2016,1,"Micaelamys namaquensis",""
2017,1,"Micaelamys namaquensis",""
2018,2,"Micaelamys namaquensis",""
2019,2,"Micaelamys namaquensis",""
2020,3,"Micaelamys namaquensis",""
1970,1,"Mico argentatus",""
1983,1,"Mico argentatus",""
1984,1,"Mico argentatus",""
1994,1,"Mico argentatus",""
1995,1,"Mico argentatus",""
1996,2,"Mico argentatus",""
1997,1,"Mico argentatus",""
1998,2,"Mico argentatus",""
1999,4,"Mico argentatus",""
2000,1,"Mico argentatus",""
2002,1,"Mico argentatus",""
2004,1,"Mico argentatus",""
2007,2,"Mico argentatus",""
2010,1,"Mico argentatus",""
2013,1,"Mico argentatus",""
2017,1,"Mico argentatus",""
2018,1,"Mico argentatus",""
2020,1,"Mico argentatus",""
1996,2,"Mico humeralifer",""
1999,1,"Mico humeralifer",""
2018,0,"Mico leucippe","No publications"
1957,1,"Micromys minutus",""
1967,1,"Micromys minutus",""
1969,1,"Micromys minutus",""
1970,2,"Micromys minutus",""
1972,1,"Micromys minutus",""
1979,1,"Micromys minutus",""
1980,2,"Micromys minutus",""
1981,1,"Micromys minutus",""
1985,2,"Micromys minutus",""
1986,2,"Micromys minutus",""
1987,4,"Micromys minutus",""
1988,2,"Micromys minutus",""
1990,3,"Micromys minutus",""
1991,1,"Micromys minutus",""
1992,2,"Micromys minutus",""
1995,3,"Micromys minutus",""
1996,2,"Micromys minutus",""
1997,3,"Micromys minutus",""
1999,3,"Micromys minutus",""
2001,1,"Micromys minutus",""
2004,1,"Micromys minutus",""
2006,3,"Micromys minutus",""
2007,3,"Micromys minutus",""
2008,1,"Micromys minutus",""
2009,3,"Micromys minutus",""
2010,6,"Micromys minutus",""
2011,1,"Micromys minutus",""
2012,2,"Micromys minutus",""
2013,5,"Micromys minutus",""
2014,4,"Micromys minutus",""
2015,4,"Micromys minutus",""
2016,3,"Micromys minutus",""
2017,8,"Micromys minutus",""
2018,2,"Micromys minutus",""
2019,3,"Micromys minutus",""
2020,6,"Micromys minutus",""
2011,1,"Micronycteris megalotis",""
2019,1,"Micronycteris megalotis",""
1987,1,"Micropteropus pusillus",""
2006,1,"Micropteropus pusillus",""
2009,1,"Micropteropus pusillus",""
2011,1,"Micropteropus pusillus",""
2016,2,"Micropteropus pusillus",""
2018,1,"Micropteropus pusillus",""
2019,1,"Micropteropus pusillus",""
1953,1,"Microtus agrestis",""
1955,1,"Microtus agrestis",""
1957,3,"Microtus agrestis",""
1958,1,"Microtus agrestis",""
1961,1,"Microtus agrestis",""
1964,2,"Microtus agrestis",""
1965,3,"Microtus agrestis",""
1967,4,"Microtus agrestis",""
1968,5,"Microtus agrestis",""
1969,6,"Microtus agrestis",""
1970,15,"Microtus agrestis",""
1971,14,"Microtus agrestis",""
1972,6,"Microtus agrestis",""
1973,4,"Microtus agrestis",""
1974,6,"Microtus agrestis",""
1975,15,"Microtus agrestis",""
1976,14,"Microtus agrestis",""
1977,7,"Microtus agrestis",""
1978,3,"Microtus agrestis",""
1979,10,"Microtus agrestis",""
1980,15,"Microtus agrestis",""
1981,9,"Microtus agrestis",""
1982,4,"Microtus agrestis",""
1983,2,"Microtus agrestis",""
1984,3,"Microtus agrestis",""
1985,2,"Microtus agrestis",""
1986,8,"Microtus agrestis",""
1987,6,"Microtus agrestis",""
1988,4,"Microtus agrestis",""
1989,10,"Microtus agrestis",""
1990,3,"Microtus agrestis",""
1991,6,"Microtus agrestis",""
1992,2,"Microtus agrestis",""
1993,4,"Microtus agrestis",""
1994,7,"Microtus agrestis",""
1995,10,"Microtus agrestis",""
1996,5,"Microtus agrestis",""
1997,9,"Microtus agrestis",""
1998,3,"Microtus agrestis",""
1999,3,"Microtus agrestis",""
2000,5,"Microtus agrestis",""
2001,2,"Microtus agrestis",""
2002,13,"Microtus agrestis",""
2003,8,"Microtus agrestis",""
2004,8,"Microtus agrestis",""
2005,12,"Microtus agrestis",""
2006,13,"Microtus agrestis",""
2007,7,"Microtus agrestis",""
2008,10,"Microtus agrestis",""
2009,10,"Microtus agrestis",""
2010,8,"Microtus agrestis",""
2011,9,"Microtus agrestis",""
2012,10,"Microtus agrestis",""
2013,10,"Microtus agrestis",""
2014,12,"Microtus agrestis",""
2015,7,"Microtus agrestis",""
2016,13,"Microtus agrestis",""
2017,10,"Microtus agrestis",""
2018,12,"Microtus agrestis",""
2019,5,"Microtus agrestis",""
2020,7,"Microtus agrestis",""
1950,1,"Microtus arvalis",""
1951,3,"Microtus arvalis",""
1952,5,"Microtus arvalis",""
1953,3,"Microtus arvalis",""
1954,2,"Microtus arvalis",""
1955,1,"Microtus arvalis",""
1956,2,"Microtus arvalis",""
1957,3,"Microtus arvalis",""
1958,2,"Microtus arvalis",""
1960,2,"Microtus arvalis",""
1962,1,"Microtus arvalis",""
1963,1,"Microtus arvalis",""
1967,3,"Microtus arvalis",""
1968,2,"Microtus arvalis",""
1969,3,"Microtus arvalis",""
1970,1,"Microtus arvalis",""
1971,1,"Microtus arvalis",""
1972,2,"Microtus arvalis",""
1974,7,"Microtus arvalis",""
1975,12,"Microtus arvalis",""
1976,6,"Microtus arvalis",""
1977,7,"Microtus arvalis",""
1978,2,"Microtus arvalis",""
1979,5,"Microtus arvalis",""
1980,8,"Microtus arvalis",""
1981,6,"Microtus arvalis",""
1982,5,"Microtus arvalis",""
1983,5,"Microtus arvalis",""
1984,6,"Microtus arvalis",""
1985,6,"Microtus arvalis",""
1986,9,"Microtus arvalis",""
1987,5,"Microtus arvalis",""
1988,5,"Microtus arvalis",""
1989,6,"Microtus arvalis",""
1990,4,"Microtus arvalis",""
1991,6,"Microtus arvalis",""
1992,7,"Microtus arvalis",""
1993,10,"Microtus arvalis",""
1994,4,"Microtus arvalis",""
1995,11,"Microtus arvalis",""
1996,12,"Microtus arvalis",""
1997,3,"Microtus arvalis",""
1998,5,"Microtus arvalis",""
1999,8,"Microtus arvalis",""
2000,4,"Microtus arvalis",""
2001,16,"Microtus arvalis",""
2002,10,"Microtus arvalis",""
2003,16,"Microtus arvalis",""
2004,10,"Microtus arvalis",""
2005,6,"Microtus arvalis",""
2006,19,"Microtus arvalis",""
2007,12,"Microtus arvalis",""
2008,17,"Microtus arvalis",""
2009,19,"Microtus arvalis",""
2010,23,"Microtus arvalis",""
2011,12,"Microtus arvalis",""
2012,8,"Microtus arvalis",""
2013,20,"Microtus arvalis",""
2014,19,"Microtus arvalis",""
2015,18,"Microtus arvalis",""
2016,19,"Microtus arvalis",""
2017,12,"Microtus arvalis",""
2018,24,"Microtus arvalis",""
2019,23,"Microtus arvalis",""
2020,22,"Microtus arvalis",""
1962,1,"Microtus californicus",""
1964,2,"Microtus californicus",""
1970,2,"Microtus californicus",""
1971,2,"Microtus californicus",""
1975,1,"Microtus californicus",""
1976,1,"Microtus californicus",""
