Year,NumPubs,Host,Note,VirusRelated
2020,0,otomops madagascariensis,No publications,TRUE
NA,NA,otomops martiensseni,Lookup error,TRUE
2020,0,otomys irroratus,No publications,TRUE
NA,NA,otomys tropicalis,Lookup error,TRUE
1989,1,otospermophilus beecheyi,,TRUE
1991,1,otospermophilus beecheyi,,TRUE
1994,1,otospermophilus beecheyi,,TRUE
2008,1,otospermophilus beecheyi,,TRUE
2017,1,otospermophilus beecheyi,,TRUE
2020,0,otospermophilus variegatus,No publications,TRUE
2020,0,ourebia ourebi,No publications,TRUE
NA,NA,ovibos moschatus,Lookup error,TRUE
1996,1,ovis ammon,,TRUE
2007,1,ovis ammon,,TRUE
2010,1,ovis ammon,,TRUE
2011,1,ovis ammon,,TRUE
2012,1,ovis ammon,,TRUE
2016,1,ovis ammon,,TRUE
2017,1,ovis ammon,,TRUE
1958,1,ovis aries,,TRUE
1959,1,ovis aries,,TRUE
1981,1,ovis aries,,TRUE
1983,1,ovis aries,,TRUE
1994,1,ovis aries,,TRUE
1998,1,ovis aries,,TRUE
2000,1,ovis aries,,TRUE
2002,1,ovis aries,,TRUE
2004,1,ovis aries,,TRUE
2006,1,ovis aries,,TRUE
2007,1,ovis aries,,TRUE
2008,1,ovis aries,,TRUE
2009,2,ovis aries,,TRUE
2010,3,ovis aries,,TRUE
2011,4,ovis aries,,TRUE
2012,2,ovis aries,,TRUE
2013,1,ovis aries,,TRUE
2014,4,ovis aries,,TRUE
2016,3,ovis aries,,TRUE
2017,2,ovis aries,,TRUE
2018,1,ovis aries,,TRUE
2019,3,ovis aries,,TRUE
2020,7,ovis aries,,TRUE
1977,1,ovis canadensis,,TRUE
1981,1,ovis canadensis,,TRUE
1983,2,ovis canadensis,,TRUE
1985,3,ovis canadensis,,TRUE
1988,1,ovis canadensis,,TRUE
1989,1,ovis canadensis,,TRUE
1991,2,ovis canadensis,,TRUE
1992,2,ovis canadensis,,TRUE
1993,1,ovis canadensis,,TRUE
1996,1,ovis canadensis,,TRUE
1997,1,ovis canadensis,,TRUE
2002,1,ovis canadensis,,TRUE
2004,1,ovis canadensis,,TRUE
2008,1,ovis canadensis,,TRUE
2010,1,ovis canadensis,,TRUE
2011,3,ovis canadensis,,TRUE
2016,2,ovis canadensis,,TRUE
2017,1,ovis canadensis,,TRUE
2018,1,ovis canadensis,,TRUE
1981,1,ovis dalli,,TRUE
1983,4,ovis dalli,,TRUE
1988,1,ovis dalli,,TRUE
2002,1,ovis dalli,,TRUE
2008,1,ovis dalli,,TRUE
2018,1,ovis dalli,,TRUE
2012,1,ovis orientalis,,TRUE
2014,1,ovis orientalis,,TRUE
2016,1,ovis orientalis,,TRUE
2009,1,oxymycterus judex,,TRUE
2012,1,oxymycterus judex,,TRUE
2014,2,oxymycterus judex,,TRUE
2008,1,oxymycterus nasutus,,TRUE
2020,0,oxymycterus quaestor,No publications,TRUE
1991,1,oxymycterus rufus,,TRUE
2004,1,oxymycterus rufus,,TRUE
2019,1,oxymycterus rufus,,TRUE
2020,1,oxymycterus rufus,,TRUE
2004,1,ozotoceros bezoarticus,,TRUE
1992,1,paguma larvata,,TRUE
1993,1,paguma larvata,,TRUE
1999,2,paguma larvata,,TRUE
2005,2,paguma larvata,,TRUE
2007,1,paguma larvata,,TRUE
2008,2,paguma larvata,,TRUE
2009,1,paguma larvata,,TRUE
2014,1,paguma larvata,,TRUE
2020,1,paguma larvata,,TRUE
1991,1,pan paniscus,,TRUE
1992,1,pan paniscus,,TRUE
1994,1,pan paniscus,,TRUE
1996,3,pan paniscus,,TRUE
1997,2,pan paniscus,,TRUE
1998,2,pan paniscus,,TRUE
1999,3,pan paniscus,,TRUE
2000,1,pan paniscus,,TRUE
2001,1,pan paniscus,,TRUE
2004,1,pan paniscus,,TRUE
2005,1,pan paniscus,,TRUE
2011,1,pan paniscus,,TRUE
2012,2,pan paniscus,,TRUE
2013,1,pan paniscus,,TRUE
2014,3,pan paniscus,,TRUE
2016,1,pan paniscus,,TRUE
2017,2,pan paniscus,,TRUE
2019,2,pan paniscus,,TRUE
2020,2,pan paniscus,,TRUE
1972,1,pan troglodytes,,TRUE
1977,1,pan troglodytes,,TRUE
1983,1,pan troglodytes,,TRUE
1986,1,pan troglodytes,,TRUE
1988,1,pan troglodytes,,TRUE
1989,3,pan troglodytes,,TRUE
1990,3,pan troglodytes,,TRUE
1992,2,pan troglodytes,,TRUE
1993,1,pan troglodytes,,TRUE
1994,4,pan troglodytes,,TRUE
1996,3,pan troglodytes,,TRUE
1997,2,pan troglodytes,,TRUE
1998,2,pan troglodytes,,TRUE
1999,5,pan troglodytes,,TRUE
2000,8,pan troglodytes,,TRUE
2001,8,pan troglodytes,,TRUE
2002,4,pan troglodytes,,TRUE
2003,7,pan troglodytes,,TRUE
2004,6,pan troglodytes,,TRUE
2005,7,pan troglodytes,,TRUE
2006,8,pan troglodytes,,TRUE
2007,7,pan troglodytes,,TRUE
2008,5,pan troglodytes,,TRUE
2009,4,pan troglodytes,,TRUE
2010,4,pan troglodytes,,TRUE
2011,4,pan troglodytes,,TRUE
2012,9,pan troglodytes,,TRUE
2013,5,pan troglodytes,,TRUE
2014,6,pan troglodytes,,TRUE
2015,6,pan troglodytes,,TRUE
2016,6,pan troglodytes,,TRUE
2017,5,pan troglodytes,,TRUE
2018,2,pan troglodytes,,TRUE
2019,5,pan troglodytes,,TRUE
2020,9,pan troglodytes,,TRUE
1994,2,panthera leo,,TRUE
1995,1,panthera leo,,TRUE
1996,2,panthera leo,,TRUE
1997,1,panthera leo,,TRUE
1998,1,panthera leo,,TRUE
2000,1,panthera leo,,TRUE
2001,1,panthera leo,,TRUE
2002,1,panthera leo,,TRUE
2003,2,panthera leo,,TRUE
2004,1,panthera leo,,TRUE
2005,2,panthera leo,,TRUE
2006,4,panthera leo,,TRUE
2007,5,panthera leo,,TRUE
2008,6,panthera leo,,TRUE
2009,2,panthera leo,,TRUE
2010,4,panthera leo,,TRUE
2011,3,panthera leo,,TRUE
2012,3,panthera leo,,TRUE
2013,2,panthera leo,,TRUE
2014,1,panthera leo,,TRUE
2015,1,panthera leo,,TRUE
2016,3,panthera leo,,TRUE
2017,2,panthera leo,,TRUE
2018,1,panthera leo,,TRUE
2019,3,panthera leo,,TRUE
2020,4,panthera leo,,TRUE
1994,1,panthera onca,,TRUE
2007,1,panthera onca,,TRUE
2009,1,panthera onca,,TRUE
2011,1,panthera onca,,TRUE
2013,1,panthera onca,,TRUE
2016,2,panthera onca,,TRUE
2017,1,panthera onca,,TRUE
2018,1,panthera onca,,TRUE
2020,2,panthera onca,,TRUE
1994,1,panthera pardus,,TRUE
1996,1,panthera pardus,,TRUE
2005,1,panthera pardus,,TRUE
2013,1,panthera pardus,,TRUE
2016,2,panthera pardus,,TRUE
2017,2,panthera pardus,,TRUE
2019,1,panthera pardus,,TRUE
2020,3,panthera pardus,,TRUE
1982,1,panthera tigris,,TRUE
1994,1,panthera tigris,,TRUE
2000,1,panthera tigris,,TRUE
2007,1,panthera tigris,,TRUE
2009,1,panthera tigris,,TRUE
2010,1,panthera tigris,,TRUE
2012,3,panthera tigris,,TRUE
2013,2,panthera tigris,,TRUE
2014,3,panthera tigris,,TRUE
2015,2,panthera tigris,,TRUE
2016,3,panthera tigris,,TRUE
2017,2,panthera tigris,,TRUE
2019,2,panthera tigris,,TRUE
2020,7,panthera tigris,,TRUE
1988,1,panthera uncia,,TRUE
2000,1,panthera uncia,,TRUE
2007,2,panthera uncia,,TRUE
2018,1,panthera uncia,,TRUE
2020,1,panthera uncia,,TRUE
2013,1,pantholops hodgsonii,,TRUE
1976,1,papio anubis,,TRUE
1977,1,papio anubis,,TRUE
1979,2,papio anubis,,TRUE
1983,1,papio anubis,,TRUE
1985,1,papio anubis,,TRUE
1986,1,papio anubis,,TRUE
1989,1,papio anubis,,TRUE
1997,1,papio anubis,,TRUE
1998,1,papio anubis,,TRUE
1999,2,papio anubis,,TRUE
2001,2,papio anubis,,TRUE
2002,1,papio anubis,,TRUE
2003,2,papio anubis,,TRUE
2005,3,papio anubis,,TRUE
2006,1,papio anubis,,TRUE
2007,1,papio anubis,,TRUE
2011,1,papio anubis,,TRUE
2013,3,papio anubis,,TRUE
2014,1,papio anubis,,TRUE
2015,1,papio anubis,,TRUE
2016,1,papio anubis,,TRUE
2017,1,papio anubis,,TRUE
2018,3,papio anubis,,TRUE
2019,4,papio anubis,,TRUE
2020,3,papio anubis,,TRUE
1967,1,papio cynocephalus,,TRUE
1970,1,papio cynocephalus,,TRUE
1973,2,papio cynocephalus,,TRUE
1975,2,papio cynocephalus,,TRUE
1976,2,papio cynocephalus,,TRUE
1977,2,papio cynocephalus,,TRUE
1978,1,papio cynocephalus,,TRUE
1979,5,papio cynocephalus,,TRUE
1981,2,papio cynocephalus,,TRUE
1982,1,papio cynocephalus,,TRUE
1983,2,papio cynocephalus,,TRUE
1984,1,papio cynocephalus,,TRUE
1987,1,papio cynocephalus,,TRUE
1988,1,papio cynocephalus,,TRUE
1992,1,papio cynocephalus,,TRUE
1993,1,papio cynocephalus,,TRUE
1994,3,papio cynocephalus,,TRUE
1995,3,papio cynocephalus,,TRUE
1996,1,papio cynocephalus,,TRUE
1997,3,papio cynocephalus,,TRUE
1998,2,papio cynocephalus,,TRUE
1999,4,papio cynocephalus,,TRUE
2000,2,papio cynocephalus,,TRUE
2001,2,papio cynocephalus,,TRUE
2002,3,papio cynocephalus,,TRUE
2004,2,papio cynocephalus,,TRUE
2005,3,papio cynocephalus,,TRUE
2017,1,papio cynocephalus,,TRUE
2019,1,papio cynocephalus,,TRUE
1975,2,papio hamadryas,,TRUE
1976,3,papio hamadryas,,TRUE
1977,1,papio hamadryas,,TRUE
1978,1,papio hamadryas,,TRUE
1979,3,papio hamadryas,,TRUE
1983,3,papio hamadryas,,TRUE
1986,1,papio hamadryas,,TRUE
1990,2,papio hamadryas,,TRUE
1991,1,papio hamadryas,,TRUE
1992,3,papio hamadryas,,TRUE
1993,2,papio hamadryas,,TRUE
1994,3,papio hamadryas,,TRUE
1995,1,papio hamadryas,,TRUE
1996,4,papio hamadryas,,TRUE
1997,4,papio hamadryas,,TRUE
1998,1,papio hamadryas,,TRUE
1999,2,papio hamadryas,,TRUE
2000,2,papio hamadryas,,TRUE
2002,2,papio hamadryas,,TRUE
2004,2,papio hamadryas,,TRUE
2006,1,papio hamadryas,,TRUE
2009,1,papio hamadryas,,TRUE
2011,1,papio hamadryas,,TRUE
2017,2,papio hamadryas,,TRUE
2019,2,papio hamadryas,,TRUE
2020,1,papio hamadryas,,TRUE
1967,1,papio kindae,,TRUE
1970,1,papio kindae,,TRUE
1973,2,papio kindae,,TRUE
1975,2,papio kindae,,TRUE
1976,2,papio kindae,,TRUE
1977,2,papio kindae,,TRUE
1978,1,papio kindae,,TRUE
1979,5,papio kindae,,TRUE
1981,2,papio kindae,,TRUE
1982,1,papio kindae,,TRUE
1983,2,papio kindae,,TRUE
1984,1,papio kindae,,TRUE
1987,1,papio kindae,,TRUE
1988,1,papio kindae,,TRUE
1992,1,papio kindae,,TRUE
1993,1,papio kindae,,TRUE
1994,3,papio kindae,,TRUE
1995,3,papio kindae,,TRUE
1996,1,papio kindae,,TRUE
1997,3,papio kindae,,TRUE
1998,2,papio kindae,,TRUE
1999,4,papio kindae,,TRUE
2000,2,papio kindae,,TRUE
2001,2,papio kindae,,TRUE
2002,3,papio kindae,,TRUE
2004,2,papio kindae,,TRUE
2005,3,papio kindae,,TRUE
2017,1,papio kindae,,TRUE
2019,1,papio kindae,,TRUE
1952,1,papio papio,,TRUE
1953,1,papio papio,,TRUE
1955,1,papio papio,,TRUE
1962,2,papio papio,,TRUE
1963,1,papio papio,,TRUE
1964,1,papio papio,,TRUE
1967,1,papio papio,,TRUE
1969,2,papio papio,,TRUE
1970,1,papio papio,,TRUE
1973,2,papio papio,,TRUE
1975,4,papio papio,,TRUE
1976,7,papio papio,,TRUE
1977,6,papio papio,,TRUE
1978,6,papio papio,,TRUE
1979,14,papio papio,,TRUE
1980,4,papio papio,,TRUE
1981,10,papio papio,,TRUE
1982,4,papio papio,,TRUE
1983,6,papio papio,,TRUE
1984,2,papio papio,,TRUE
1985,1,papio papio,,TRUE
1986,4,papio papio,,TRUE
1987,2,papio papio,,TRUE
1988,4,papio papio,,TRUE
1989,2,papio papio,,TRUE
1990,3,papio papio,,TRUE
1991,2,papio papio,,TRUE
1992,6,papio papio,,TRUE
1993,7,papio papio,,TRUE
1994,6,papio papio,,TRUE
1995,8,papio papio,,TRUE
1996,8,papio papio,,TRUE
1997,8,papio papio,,TRUE
1998,8,papio papio,,TRUE
1999,10,papio papio,,TRUE
2000,10,papio papio,,TRUE
2001,9,papio papio,,TRUE
2002,14,papio papio,,TRUE
2003,7,papio papio,,TRUE
2004,5,papio papio,,TRUE
2005,7,papio papio,,TRUE
2006,4,papio papio,,TRUE
2007,3,papio papio,,TRUE
2008,2,papio papio,,TRUE
2009,4,papio papio,,TRUE
2010,1,papio papio,,TRUE
2011,1,papio papio,,TRUE
2012,1,papio papio,,TRUE
2013,6,papio papio,,TRUE
2014,4,papio papio,,TRUE
2015,1,papio papio,,TRUE
2016,1,papio papio,,TRUE
2017,5,papio papio,,TRUE
2018,3,papio papio,,TRUE
2019,8,papio papio,,TRUE
2020,6,papio papio,,TRUE
1977,1,papio ursinus,,TRUE
1997,2,papio ursinus,,TRUE
1998,2,papio ursinus,,TRUE
2000,1,papio ursinus,,TRUE
2002,1,papio ursinus,,TRUE
2005,1,papio ursinus,,TRUE
2009,1,papio ursinus,,TRUE
2013,1,papio ursinus,,TRUE
2014,1,paradoxurus hermaphroditus,,TRUE
2020,1,paradoxurus hermaphroditus,,TRUE
2020,0,paradoxurus zeylonensis,No publications,TRUE
2018,1,parahyaena brunnea,,TRUE
2020,0,parahypsugo crassulus,No publications,TRUE
2006,1,parastrellus hesperus,,TRUE
2020,0,paratriaenops furculus,No publications,TRUE
2020,0,paruromys dominator,No publications,TRUE
1987,1,pecari tajacu,,TRUE
1995,1,pecari tajacu,,TRUE
2003,2,pecari tajacu,,TRUE
2012,1,pecari tajacu,,TRUE
2018,2,pecari tajacu,,TRUE
2020,2,pecari tajacu,,TRUE
2020,0,pedetes capensis,No publications,TRUE
2020,0,pelea capreolus,No publications,TRUE
2020,0,pelomys isseli,No publications,TRUE
NA,NA,peponocephala electra,Lookup error,TRUE
NA,NA,perameles bougainville,Lookup error,TRUE
NA,NA,perameles gunnii,Lookup error,TRUE
NA,NA,perameles nasuta,Lookup error,TRUE
2010,2,perimyotis subflavus,,TRUE
2011,1,perimyotis subflavus,,TRUE
2015,1,perimyotis subflavus,,TRUE
2018,1,perimyotis subflavus,,TRUE
2020,0,perodicticus potto,No publications,TRUE
2020,0,perognathus parvus,No publications,TRUE
1982,1,peromyscus attwateri,,TRUE
1999,2,peromyscus attwateri,,TRUE
2001,1,peromyscus attwateri,,TRUE
2007,1,peromyscus attwateri,,TRUE
2009,1,peromyscus attwateri,,TRUE
2011,1,peromyscus attwateri,,TRUE
2015,1,peromyscus attwateri,,TRUE
2017,1,peromyscus attwateri,,TRUE
1982,1,peromyscus aztecus,,TRUE
1999,2,peromyscus aztecus,,TRUE
2001,1,peromyscus aztecus,,TRUE
2007,1,peromyscus aztecus,,TRUE
2009,1,peromyscus aztecus,,TRUE
2011,1,peromyscus aztecus,,TRUE
2012,1,peromyscus aztecus,,TRUE
2015,1,peromyscus aztecus,,TRUE
2017,1,peromyscus aztecus,,TRUE
1982,1,peromyscus beatae,,TRUE
1999,2,peromyscus beatae,,TRUE
2001,1,peromyscus beatae,,TRUE
2007,1,peromyscus beatae,,TRUE
2009,1,peromyscus beatae,,TRUE
2011,1,peromyscus beatae,,TRUE
2012,1,peromyscus beatae,,TRUE
2015,1,peromyscus beatae,,TRUE
2017,1,peromyscus beatae,,TRUE
1982,1,peromyscus boylii,,TRUE
1999,2,peromyscus boylii,,TRUE
2001,1,peromyscus boylii,,TRUE
2007,1,peromyscus boylii,,TRUE
2009,1,peromyscus boylii,,TRUE
2011,1,peromyscus boylii,,TRUE
2015,1,peromyscus boylii,,TRUE
2017,1,peromyscus boylii,,TRUE
1982,1,peromyscus californicus,,TRUE
1985,1,peromyscus californicus,,TRUE
1987,1,peromyscus californicus,,TRUE
1995,2,peromyscus californicus,,TRUE
1999,1,peromyscus californicus,,TRUE
2002,1,peromyscus californicus,,TRUE
2007,1,peromyscus californicus,,TRUE
2012,1,peromyscus californicus,,TRUE
2015,1,peromyscus californicus,,TRUE
2012,1,peromyscus crinitus,,TRUE
1985,1,peromyscus difficilis,,TRUE
1999,2,peromyscus eremicus,,TRUE
2015,1,peromyscus eremicus,,TRUE
2018,1,peromyscus eremicus,,TRUE
2019,1,peromyscus eremicus,,TRUE
1964,1,peromyscus gossypinus,,TRUE
1974,1,peromyscus gossypinus,,TRUE
1996,1,peromyscus gossypinus,,TRUE
1998,1,peromyscus gossypinus,,TRUE
2020,0,peromyscus hylocetes,No publications,TRUE
1966,2,peromyscus leucopus,,TRUE
1967,1,peromyscus leucopus,,TRUE
1976,1,peromyscus leucopus,,TRUE
1980,1,peromyscus leucopus,,TRUE
1987,1,peromyscus leucopus,,TRUE
1988,1,peromyscus leucopus,,TRUE
1990,1,peromyscus leucopus,,TRUE
1994,1,peromyscus leucopus,,TRUE
1995,2,peromyscus leucopus,,TRUE
1996,6,peromyscus leucopus,,TRUE
1997,1,peromyscus leucopus,,TRUE
1998,3,peromyscus leucopus,,TRUE
1999,1,peromyscus leucopus,,TRUE
2000,1,peromyscus leucopus,,TRUE
2001,1,peromyscus leucopus,,TRUE
2004,1,peromyscus leucopus,,TRUE
2005,2,peromyscus leucopus,,TRUE
2009,2,peromyscus leucopus,,TRUE
2010,3,peromyscus leucopus,,TRUE
2011,5,peromyscus leucopus,,TRUE
2013,2,peromyscus leucopus,,TRUE
2014,2,peromyscus leucopus,,TRUE
2016,2,peromyscus leucopus,,TRUE
2017,7,peromyscus leucopus,,TRUE
2019,1,peromyscus leucopus,,TRUE
2020,2,peromyscus leucopus,,TRUE
1982,1,peromyscus levipes,,TRUE
1999,2,peromyscus levipes,,TRUE
2001,1,peromyscus levipes,,TRUE
2007,1,peromyscus levipes,,TRUE
2009,2,peromyscus levipes,,TRUE
2011,1,peromyscus levipes,,TRUE
2015,1,peromyscus levipes,,TRUE
2017,1,peromyscus levipes,,TRUE
1974,2,peromyscus maniculatus,,TRUE
1976,1,peromyscus maniculatus,,TRUE
1981,2,peromyscus maniculatus,,TRUE
1982,1,peromyscus maniculatus,,TRUE
1984,1,peromyscus maniculatus,,TRUE
1985,3,peromyscus maniculatus,,TRUE
1987,3,peromyscus maniculatus,,TRUE
1990,1,peromyscus maniculatus,,TRUE
1993,2,peromyscus maniculatus,,TRUE
1994,4,peromyscus maniculatus,,TRUE
1995,11,peromyscus maniculatus,,TRUE
1996,7,peromyscus maniculatus,,TRUE
1997,4,peromyscus maniculatus,,TRUE
1998,8,peromyscus maniculatus,,TRUE
1999,7,peromyscus maniculatus,,TRUE
2000,5,peromyscus maniculatus,,TRUE
2001,9,peromyscus maniculatus,,TRUE
2002,10,peromyscus maniculatus,,TRUE
2003,4,peromyscus maniculatus,,TRUE
2004,3,peromyscus maniculatus,,TRUE
2005,6,peromyscus maniculatus,,TRUE
2006,6,peromyscus maniculatus,,TRUE
2007,10,peromyscus maniculatus,,TRUE
2008,7,peromyscus maniculatus,,TRUE
2009,11,peromyscus maniculatus,,TRUE
2010,8,peromyscus maniculatus,,TRUE
2011,5,peromyscus maniculatus,,TRUE
2012,4,peromyscus maniculatus,,TRUE
2013,7,peromyscus maniculatus,,TRUE
2014,2,peromyscus maniculatus,,TRUE
2015,4,peromyscus maniculatus,,TRUE
2016,8,peromyscus maniculatus,,TRUE
2017,7,peromyscus maniculatus,,TRUE
2018,2,peromyscus maniculatus,,TRUE
2019,5,peromyscus maniculatus,,TRUE
2020,5,peromyscus maniculatus,,TRUE
2012,1,peromyscus megalops,,TRUE
2020,0,peromyscus melanophrys,No publications,TRUE
2020,0,peromyscus melanotis,No publications,TRUE
NA,NA,peromyscus mexicanus,Lookup error,TRUE
2020,0,peromyscus ochraventer,No publications,TRUE
NA,NA,peromyscus pectoralis,Lookup error,TRUE
NA,NA,peromyscus spicilegus,Lookup error,TRUE
NA,NA,peromyscus truei,Lookup error,TRUE
NA,NA,peropteryx macrotis,Lookup error,TRUE
2020,0,petaurus breviceps,No publications,TRUE
2020,0,petrogale godmani,No publications,TRUE
NA,NA,phacochoerus aethiopicus,Lookup error,TRUE
2010,1,phacochoerus africanus,,TRUE
2011,1,phacochoerus africanus,,TRUE
2012,1,phacochoerus africanus,,TRUE
2015,1,phacochoerus africanus,,TRUE
2019,2,phacochoerus africanus,,TRUE
2020,5,phacochoerus africanus,,TRUE
2001,1,phascolarctos cinereus,,TRUE
2005,1,phascolarctos cinereus,,TRUE
2011,1,phascolarctos cinereus,,TRUE
2012,1,phascolarctos cinereus,,TRUE
2014,1,phascolarctos cinereus,,TRUE
2016,2,phascolarctos cinereus,,TRUE
2017,3,phascolarctos cinereus,,TRUE
2018,2,phascolarctos cinereus,,TRUE
2019,3,phascolarctos cinereus,,TRUE
2020,3,phascolarctos cinereus,,TRUE
2020,0,phataginus tricuspis,No publications,TRUE
2016,1,philander opossum,,TRUE
2018,1,philander opossum,,TRUE
2019,1,philantomba maxwellii,,TRUE
2020,0,philantomba monticola,No publications,TRUE
2020,0,philetor brachypterus,No publications,TRUE
NA,NA,phoca fasciata,Lookup error,TRUE
1993,1,phoca groenlandica,,TRUE
1994,1,phoca groenlandica,,TRUE
1997,1,phoca groenlandica,,TRUE
2001,1,phoca groenlandica,,TRUE
2004,1,phoca groenlandica,,TRUE
2015,1,phoca groenlandica,,TRUE
1981,1,phoca largha,,TRUE
1985,1,phoca largha,,TRUE
1989,7,phoca largha,,TRUE
1990,8,phoca largha,,TRUE
1991,1,phoca largha,,TRUE
1992,9,phoca largha,,TRUE
1993,7,phoca largha,,TRUE
1994,4,phoca largha,,TRUE
1995,4,phoca largha,,TRUE
1996,3,phoca largha,,TRUE
1997,2,phoca largha,,TRUE
1998,3,phoca largha,,TRUE
2000,2,phoca largha,,TRUE
2001,1,phoca largha,,TRUE
2002,1,phoca largha,,TRUE
2003,3,phoca largha,,TRUE
2004,4,phoca largha,,TRUE
2005,4,phoca largha,,TRUE
2006,5,phoca largha,,TRUE
2007,5,phoca largha,,TRUE
2008,2,phoca largha,,TRUE
2009,2,phoca largha,,TRUE
2010,4,phoca largha,,TRUE
2011,2,phoca largha,,TRUE
2012,2,phoca largha,,TRUE
2013,6,phoca largha,,TRUE
2014,6,phoca largha,,TRUE
2015,6,phoca largha,,TRUE
2016,6,phoca largha,,TRUE
2017,2,phoca largha,,TRUE
2018,4,phoca largha,,TRUE
2019,2,phoca largha,,TRUE
2020,3,phoca largha,,TRUE
1981,1,phoca vitulina,,TRUE
1985,1,phoca vitulina,,TRUE
1989,7,phoca vitulina,,TRUE
1990,8,phoca vitulina,,TRUE
1991,1,phoca vitulina,,TRUE
1992,9,phoca vitulina,,TRUE
1993,7,phoca vitulina,,TRUE
1994,4,phoca vitulina,,TRUE
1995,4,phoca vitulina,,TRUE
1996,3,phoca vitulina,,TRUE
1997,2,phoca vitulina,,TRUE
1998,3,phoca vitulina,,TRUE
2000,2,phoca vitulina,,TRUE
2001,1,phoca vitulina,,TRUE
2002,1,phoca vitulina,,TRUE
2003,3,phoca vitulina,,TRUE
2004,4,phoca vitulina,,TRUE
2005,4,phoca vitulina,,TRUE
2006,5,phoca vitulina,,TRUE
2007,5,phoca vitulina,,TRUE
2008,2,phoca vitulina,,TRUE
2009,2,phoca vitulina,,TRUE
2010,4,phoca vitulina,,TRUE
2011,2,phoca vitulina,,TRUE
2012,1,phoca vitulina,,TRUE
2013,6,phoca vitulina,,TRUE
2014,6,phoca vitulina,,TRUE
2015,6,phoca vitulina,,TRUE
2016,6,phoca vitulina,,TRUE
2017,2,phoca vitulina,,TRUE
2018,4,phoca vitulina,,TRUE
2019,1,phoca vitulina,,TRUE
2020,3,phoca vitulina,,TRUE
2020,0,phocarctos hookeri,No publications,TRUE
1990,1,phocoena phocoena,,TRUE
1991,1,phocoena phocoena,,TRUE
1992,1,phocoena phocoena,,TRUE
1993,3,phocoena phocoena,,TRUE
1995,2,phocoena phocoena,,TRUE
1998,1,phocoena phocoena,,TRUE
1999,1,phocoena phocoena,,TRUE
2000,1,phocoena phocoena,,TRUE
2001,4,phocoena phocoena,,TRUE
2002,1,phocoena phocoena,,TRUE
2006,1,phocoena phocoena,,TRUE
2008,1,phocoena phocoena,,TRUE
2009,1,phocoena phocoena,,TRUE
2010,1,phocoena phocoena,,TRUE
2013,1,phocoena phocoena,,TRUE
2014,1,phocoena phocoena,,TRUE
2016,1,phocoena phocoena,,TRUE
2017,3,phocoena phocoena,,TRUE
2018,1,phocoena phocoena,,TRUE
2019,3,phocoena phocoena,,TRUE
2020,2,phocoena phocoena,,TRUE
1993,1,phocoena spinipinnis,,TRUE
1998,1,phocoena spinipinnis,,TRUE
1999,1,phocoena spinipinnis,,TRUE
2006,1,phocoena spinipinnis,,TRUE
2008,1,phocoena spinipinnis,,TRUE
2009,1,phocoena spinipinnis,,TRUE
2010,1,phocoena spinipinnis,,TRUE
2020,0,phocoenoides dalli,No publications,TRUE
2020,0,phodopus roborovskii,No publications,TRUE
1991,1,phodopus sungorus,,TRUE
2008,1,phodopus sungorus,,TRUE
2010,1,phodopus sungorus,,TRUE
2013,1,phodopus sungorus,,TRUE
2017,1,phodopus sungorus,,TRUE
1978,1,phyllostomus discolor,,TRUE
2018,1,phyllostomus discolor,,TRUE
2019,1,phyllostomus discolor,,TRUE
2020,1,phyllostomus discolor,,TRUE
2020,0,phyllostomus hastatus,No publications,TRUE
1996,1,phyllotis darwini,,TRUE
1978,1,physeter catodon,,TRUE
1987,1,physeter catodon,,TRUE
2002,1,piliocolobus badius,,TRUE
2007,1,piliocolobus badius,,TRUE
2008,2,piliocolobus badius,,TRUE
2009,1,piliocolobus badius,,TRUE
2010,1,piliocolobus badius,,TRUE
2011,2,piliocolobus badius,,TRUE
2009,1,piliocolobus rufomitratus,,TRUE
2012,1,piliocolobus rufomitratus,,TRUE
2014,1,piliocolobus rufomitratus,,TRUE
2016,1,piliocolobus rufomitratus,,TRUE
2000,1,piliocolobus semlikiensis,,TRUE
2002,1,piliocolobus semlikiensis,,TRUE
2007,1,piliocolobus semlikiensis,,TRUE
2008,2,piliocolobus semlikiensis,,TRUE
2009,1,piliocolobus semlikiensis,,TRUE
2010,1,piliocolobus semlikiensis,,TRUE
2011,2,piliocolobus semlikiensis,,TRUE
2009,1,piliocolobus tephrosceles,,TRUE
2016,1,piliocolobus tephrosceles,,TRUE
2019,1,piliocolobus tephrosceles,,TRUE
2020,0,piliocolobus tholloni,No publications,TRUE
2013,1,pipistrellus abramus,,TRUE
2015,1,pipistrellus abramus,,TRUE
2018,3,pipistrellus abramus,,TRUE
2013,1,pipistrellus ceylonicus,,TRUE
2019,1,pipistrellus ceylonicus,,TRUE
2020,0,pipistrellus coromandra,No publications,TRUE
2017,1,pipistrellus hesperidus,,TRUE
2014,1,pipistrellus kuhlii,,TRUE
2017,2,pipistrellus kuhlii,,TRUE
2018,1,pipistrellus kuhlii,,TRUE
2019,1,pipistrellus kuhlii,,TRUE
2020,1,pipistrellus kuhlii,,TRUE
2020,0,pipistrellus nanulus,No publications,TRUE
2008,1,pipistrellus nathusii,,TRUE
2014,1,pipistrellus nathusii,,TRUE
1973,1,pipistrellus pipistrellus,,TRUE
1977,1,pipistrellus pipistrellus,,TRUE
1982,1,pipistrellus pipistrellus,,TRUE
