"Host_Harmonised","Host_Original","HostClass","HostOrder","HostFamily","Pathogen_Harmonised","Pathogen_Original","PathogenType","Database","Year","YearType","DetectionMethod_Original","DetectionMethod_Harmonised","DetectionQuality_Original","DetectionQuality_Harmonised","HostSynonyms"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","cardiovirus a","cardiovirus a","virus","Shaw",1995,"PubMed","Antibodies",NA,NA,NA,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","chikungunya","chikungunya","virus","HP3",2006,"Author","Antibodies","Serology",0,1,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","chikungunya","chikungunya","virus","Shaw",2006,"PubMed","Antibodies",NA,NA,NA,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","dugbe","dugbe","virus","HP3",2006,"Author","Antibodies","Serology",0,1,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","EID2",1975,"PubMed","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","EID2",1977,"PubMed","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","EID2",1978,"PubMed","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","EID2",1976,"PubMed","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","EID2",1987,"PubMed","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","EID2",1974,"PubMed","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","EID2",1983,"PubMed","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","EID2",1981,"PubMed","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","EID2",1982,"PubMed","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","EID2",2004,"PubMed","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","EID2",2005,"PubMed","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","EID2",2006,"PubMed","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","EID2",2007,"PubMed","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","EID2",2008,"PubMed","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","EID2",2009,"PubMed","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","EID2",2010,"PubMed","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","EID2",2016,"Nucleotide","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","EID2",2010,"Nucleotide","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","EID2",2011,"Nucleotide","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa","virus","HP3",2007,"Author","PCR","PCR",2,2,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","lassa","lassa mammarenavirus","virus","Shaw",1974,"PubMed","Isolation",NA,NA,NA,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","luna","luna mammarenavirus","virus","Shaw",2011,"PubMed","Isolation",NA,NA,NA,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","mastomys natalensis papillomavirus","mastomys natalensis papillomavirus","virus","EID2",1995,"Nucleotide","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","mastomys natalensis papillomavirus","mastomys natalensis papillomavirus","virus","EID2",2018,"Nucleotide","CargoCarrier","Cargocarrier",0,0,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","mastomys natalensis papillomavirus","mastomys natalensis papillomavirus","virus","HP3",1978,"Author","Isolation","DirectIsolationOrObservation",2,2,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","mastomys natalensis papillomavirus","iotapapillomavirus 1","virus","Shaw",2010,"PubMed","Isolation",NA,NA,NA,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","mobala","mobala mammarenavirus","virus","Shaw",2007,"PubMed","Isolation",NA,NA,NA,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","mopeia","mopeia","virus","HP3",1977,"Author","Isolation","DirectIsolationOrObservation",2,2,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","mopeia","mopeia mammarenavirus","virus","Shaw",2010,"PubMed","Isolation",NA,NA,NA,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
"mastomys natalensis","mastomys natalensis","Mammalia","Rodentia","Muridae","qalyub","qalyub","virus","HP3",1975,"Author","Isolation","DirectIsolationOrObservation",2,2,"mastomys hildebrandtii, myomys fumatus, mus caffer, mus fumatus, mus fusca, mus hildebrandtii, mus illovoensis, mystromys longicaudatus, mus microdon, mus muscardinus, epimys panya, mus tana, mus ugandae, epimys coucha durumae, epimys concha ismailiae, mastomys coucha komatiensis, epimys coucha neumanni, mastomys coucha ovamboensis, rattus coucha tinctus, mus coucha zuluensis"
